"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p"
"422",349.99905,613.91235,0.8337823,320.46716,594.8035,0.9010865,310.17328,619.07416,0.97015846,305.8697,601.8785,0.91162217,290.7971,590.4253,0.7485113,309.20938,569.3455,0.97106284,263.09384,589.4005,0.7736504,273.3051,536.6448,0.78691417,287.88074,490.15405,0.8462887,348.0832,337.44705,0.8910374
"423",363.52884,605.8013,0.84079295,328.99673,588.0087,0.8555913,322.11078,616.4567,0.94376373,318.5241,599.51294,0.8951669,299.03195,590.9532,0.6440379,312.58817,568.91254,0.85381883,285.36404,603.64014,0.7643848,273.3051,544.2145,0.73260486,286.85852,490.15405,0.830958,348.0832,337.79205,0.9234295
"424",376.51743,599.9383,0.80380374,339.03046,586.5587,0.8002416,335.43396,612.0711,0.9410212,328.50098,597.5147,0.86045766,309.18738,593.1257,0.75075126,322.96188,568.91254,0.9066852,304.54013,610.1481,0.82829046,275.2229,550.0995,0.69153893,285.70715,492.17563,0.88697696,347.1347,338.03812,0.94272584
"425",389.10208,593.0329,0.8865871,349.8961,583.31995,0.7831225,348.32706,609.8002,0.9496597,340.86063,595.15015,0.89143145,321.00156,593.81274,0.7681482,331.5684,569.7321,0.8832909,318.2399,610.1705,0.7059027,278.7423,561.64124,0.71107656,282.53073,496.92084,0.9059963,343.04288,338.20688,0.8416136
"426",401.26147,591.03894,0.93439764,361.53046,581.8561,0.8550249,362.81567,609.38367,0.9771541,353.66177,594.96533,0.9401943,335.4292,593.9942,0.8153907,338.72415,570.11865,0.8881721,333.38086,612.598,0.7158253,288.7537,568.5166,0.7627582,280.3701,501.01843,0.87948716,332.00674,340.67825,0.9157215
"427",414.04498,590.639,1,372.45157,581.7313,0.90013444,372.8915,609.38367,1,363.92285,594.96533,0.9568064,344.94772,595.3475,0.80536914,348.32175,571.1402,0.82469416,343.9582,614.4499,0.72886884,295.6783,575.53723,0.8054654,278.91815,508.5094,0.89432025,319.42197,342.15576,0.8268552
"428",423.80225,589.64825,0.8587492,382.95584,581.5991,0.8612767,382.6529,609.2494,0.9492704,374.54425,594.96533,0.922041,355.73996,595.3475,0.83576113,356.7731,571.9207,0.82861924,351.4238,614.7846,0.8042104,301.74216,582.10205,0.88544136,276.0259,514.5724,0.83979875,306.3491,344.81583,0.8896645
"429",433.6761,589.64825,0.92620087,390.9026,581.5991,0.8945918,391.75287,609.2385,1,383.2868,594.96533,0.9443095,365.40326,595.3475,0.86603475,364.99454,571.9207,0.8152832,358.82446,615.2486,0.79493123,306.59467,588.1073,0.7944456,276.0259,519.1571,0.8278427,290.5643,349.65552,0.86008435
"430",443.483,589.63605,0.951509,400.40173,581.40607,0.9075279,400.35516,609.14905,0.9150522,391.31778,593.99756,0.89837766,373.85556,595.19824,0.8895324,375.04218,571.9207,0.7818573,365.59555,615.2486,0.65529466,313.24515,591.9082,0.74140865,276.0259,526.8204,0.84379864,280.6317,356.64087,0.9240336
"431",451.39206,587.8918,0.94359505,408.9205,578.1547,0.8212392,411.0259,607.7085,0.9262056,401.3754,591.2559,0.8850761,383.3999,593.4023,0.80691916,380.86826,569.89404,0.7498655,370.66354,614.7846,0.6436238,323.36877,592.80975,0.76896095,278.13116,530.59485,0.8507645,267.68048,360.8526,0.929147
"432",460.73206,587.8918,1,417.85333,577.70325,0.94040596,416.96393,606.94324,0.8901874,408.66415,590.88635,0.88756347,390.35605,589.45636,0.743226,389.29758,568.8393,0.7708817,381.64517,613.1004,0.71877337,330.7598,592.80975,0.7822096,282.0522,533.18805,0.9685581,258.75958,362.94812,0.919848
"433",468.64774,587.8918,0.91777927,426.76346,577.70325,0.8408496,420.42206,606.94324,0.83951247,416.78577,590.88635,0.8851093,395.32684,589.4187,0.74032533,399.51746,568.8393,0.8308529,388.57858,612.64526,0.828408,340.3165,592.80975,0.7689319,286.70792,536.4829,1,252.23717,369.9966,0.756095
"434",478.3089,587.4058,1,433.20172,577.70325,0.84710693,429.1259,606.94324,0.80294645,420.82596,590.88635,0.8184252,400.39078,589.4187,0.760736,405.7266,568.8461,0.7660852,396.73703,612.64526,0.8627236,348.26746,589.2413,0.8209063,289.19443,538.4128,1,236.02864,371.58704,0.81100357
"435",485.8401,587.4058,0.9030348,442.05765,577.70325,0.79252195,438.11884,606.94324,0.85456765,431.78723,590.88635,0.8386127,412.5287,589.4187,0.740675,415.9473,568.8461,0.8542309,405.81146,612.64526,0.92268115,354.8433,586.69305,0.83957344,291.6542,544.90173,0.9879762,234.77214,381.00134,0.8328768
"436",493.71475,587.4058,1,450.3748,577.4971,0.8670638,449.37137,606.88446,0.9655636,441.21002,590.4821,0.91589844,422.01898,589.39557,0.75194335,422.85184,568.8393,0.8035237,418.52927,612.64526,0.9847213,362.339,586.69305,0.78926,297.15048,551.1868,1,234.77214,393.64764,0.8987649
"437",500.99716,586.2485,0.91346,457.77927,576.60864,0.82754385,453.30347,606.5913,0.82041144,448.05258,590.4821,0.87171555,429.625,588.9798,0.7994552,430.4272,568.1179,0.88849753,424.14383,612.93506,0.91888344,373.22137,586.69305,0.82811666,304.68237,562.12994,0.9405694,234.77214,407.44666,0.83039594
"438",512.2133,585.38806,0.9306258,469.2995,576.58594,0.87701315,467.1555,604.3496,0.8434012,460.39786,588.79065,0.9572649,441.24316,587.18036,0.7922387,440.93884,568.1179,0.81611836,438.69662,613.01904,0.9972532,384.51685,588.55206,0.8045613,312.5847,571.5331,0.915495,235.41353,422.82373,0.7831299
"439",523.1355,585.3031,0.98991877,482.0453,576.5315,0.9175371,480.0802,603.6015,0.8388463,472.8832,588.44006,0.92979914,453.81616,587.18036,0.7857318,452.70444,568.1179,0.7848154,451.54123,613.654,1,395.92532,593.9529,0.7688741,319.36218,580.21545,0.98964816,235.44225,436.54605,0.78739905
"440",532.975,584.9811,0.9070226,492.83295,576.4985,0.86092496,492.11206,603.57947,0.784205,483.63556,588.44006,0.9365878,463.08154,587.18036,0.7462148,460.6112,568.7676,0.8445634,461.38522,613.654,0.90604496,406.67923,600.09546,0.7902995,327.569,585.6034,1,236.08539,445.9722,0.8237139
"441",542.9993,584.9811,0.9610597,500.92337,576.30365,0.9293554,501.70767,603.4491,0.91033614,492.67322,588.336,0.9583508,470.9551,589.2501,0.75563407,468.80798,568.89813,0.82008547,470.6713,613.654,0.8954009,417.17023,604.9071,0.78601056,334.64688,585.6034,0.99753416,239.81674,452.25177,0.6900062
"442",549.64734,584.3616,0.9312712,508.39206,575.99677,0.8704405,508.0212,603.04944,0.7759408,499.52158,588.336,0.933231,478.05734,589.2501,0.72504723,476.63156,568.89813,0.7476747,476.8145,613.6294,0.84385705,423.13812,605.6748,0.765469,343.78104,585.6034,1,252.43993,456.83463,0.03600613
"443",556.6783,582.9906,0.9770678,516.26404,574.92084,0.93340147,517.68677,601.5424,0.9041984,508.16827,586.49805,0.9631234,485.75275,589.2501,0.747301,483.16418,569.26733,0.7227704,483.24313,613.55566,0.86299485,430.651,605.6748,0.73475003,350.46387,583.52655,1,253.97449,456.83463,0.6473705
"444",560.7707,579.79333,0.94869184,519.45703,573.433,0.88095564,521.6871,599.60114,0.83957636,512.4792,586.0013,0.92088133,493.83716,586.875,0.7769714,487.15076,568.89813,0.7103188,489.10202,613.3124,0.8612287,436.1742,605.6748,0.8036259,358.19763,581.53345,1,258.9289,456.83463,0.9043481
"445",564.75104,576.1819,0.9804027,521.5951,572.4041,0.7459055,526.5538,599.3637,0.822848,516.37726,585.5878,0.87788653,496.05133,586.3926,0.75163406,491.722,568.65814,0.70271623,493.50693,613.0724,0.78307796,438.55017,602.83014,0.8337621,364.18347,577.45544,0.9892856,258.9289,455.454,0.86398745
"446",566.87537,574.07495,0.8851246,523.1811,571.6447,0.8113008,528.24554,598.3816,0.89517605,517.0843,585.2719,0.84078825,496.7104,586.3212,0.732574,493.46835,567.38275,0.7671747,495.4071,612.7227,0.8056946,439.7849,599.028,0.8227226,368.30283,574.3129,0.8948213,261.50262,451.95282,0.95769185
"447",570.0908,572.5462,0.94881904,526.0315,570.78784,0.91186583,529.79474,597.822,0.9846067,518.12537,584.59143,0.83845496,497.17023,586.31177,0.7479598,493.4923,565.5897,0.8475438,495.51602,612.36975,0.8420297,440.68192,596.9371,0.7810851,370.35962,572.84015,0.9903312,266.81668,449.26508,0.90052766
"448",573.66516,569.41986,0.9395842,527.9334,569.5167,0.8460701,530.49646,597.5749,0.9162718,519.45233,584.19,0.8533906,497.54398,584.96594,0.7634147,493.60007,564.2092,0.8604936,495.52765,611.25543,0.88455343,443.5074,594.4628,0.82266086,372.21057,572.84015,1,270.4559,446.9338,0.9678104
"449",575.6747,566.9095,0.92353946,528.86414,566.18494,0.9169988,530.49646,593.95715,0.9986222,520.7845,581.0592,0.9051593,499.58237,583.9644,0.77720463,493.60007,562.07043,0.9089129,499.0399,608.53033,0.86998045,447.0942,593.2217,0.88461,373.72867,572.84015,1,273.64304,446.9338,0.95520955
"450",576.56287,562.80597,0.9680126,529.07587,563.48566,0.849455,531.3301,592.3843,0.9651772,521.3716,578.868,0.88241714,500.23398,582.3527,0.8191929,495.78958,560.01874,0.9568265,500.99365,606.72906,0.7831774,449.42148,591.62286,0.8655523,374.77655,574.42773,0.95747936,273.78683,446.9338,0.93950874
"451",578.0367,558.23413,1,530.7563,561.0221,0.8591906,532.282,589.8348,0.92120945,522.1432,575.63104,0.85967207,501.8816,579.76245,0.82992005,495.83527,558.53107,0.94964546,502.62112,604.52673,0.76508754,452.72787,589.17267,0.902221,377.42783,576.51575,0.98336047,273.78683,454.29727,0.95857364
"452",578.8372,555.29535,1,532.5682,557.4293,0.85714436,533.86505,586.4729,0.9399719,524.92395,572.65094,0.9034874,506.33795,576.22565,0.7522172,500.30176,557.77026,0.91721,506.33386,601.50806,0.8256542,454.1632,587.1663,0.86937636,379.1728,580.0255,1,273.78683,459.81088,0.94998556
"453",579.55725,555.29535,0.97259897,534.0587,556.5832,0.82439077,535.8268,586.4729,0.89660543,527.167,571.3298,0.8663274,508.98895,574.0119,0.7446203,503.68896,555.66406,0.89143705,508.8092,601.50806,0.82220995,455.90204,586.41113,0.80878276,381.4899,583.97015,0.97887087,273.08862,466.517,0.9210754
"454",581.1215,555.29535,0.92794836,535.8904,556.4669,0.8043706,536.401,586.4729,0.82038134,528.8359,570.72516,0.8735939,510.07745,573.0124,0.7218822,505.0742,554.2804,0.8881902,510.48544,601.50806,0.8226013,457.27652,584.4174,0.90029275,385.19934,587.55853,0.94694006,269.85623,473.20425,0.9224367
"455",581.4067,556.2101,0.95433176,536.0295,556.4669,0.7725374,537.07495,586.2624,0.85771465,529.1261,570.72516,0.8708925,510.07745,573.0124,0.7178583,505.0742,554.2804,0.8895428,511.32922,601.8453,0.8391936,457.47034,584.4174,0.93031245,390.73758,592.67456,0.93239677,269.14795,487.90567,0.8214285
"456",582.49994,557.0439,0.9346865,536.0295,556.4669,0.79102844,537.2799,586.06494,0.84533757,529.1261,570.72516,0.88337284,510.07745,573.0124,0.72114635,505.0742,554.2804,0.9098635,511.64688,601.9748,0.8117056,457.48566,584.4174,0.9095561,395.17212,596.59937,0.9726105,261.3147,498.76248,0.73694515
"457",582.7869,557.0439,0.94737417,536.0295,556.63684,0.8095915,537.2799,586.06494,0.84711087,528.98193,570.75867,0.86873364,508.7196,574.5666,0.74397063,504.17908,555.09454,0.9518675,511.32922,602.0767,0.8146526,457.7391,588.36694,0.8959288,399.313,599.55774,0.92633903,259.7575,510.9908,0.68245465
"458",583.15344,557.0439,0.96535593,535.2711,556.74713,0.8478,538.6676,585.3437,0.867356,528.98193,570.76807,0.87410367,507.79077,576.6069,0.74145114,501.63043,556.2821,0.9650298,511.32922,602.19586,0.77203256,457.8231,592.0866,0.9699651,402.73978,602.55865,0.9290836,259.7575,521.27637,0.7866645
"459",583.15344,556.60187,0.9654783,534.82684,556.77435,0.85939157,539.31476,584.7987,0.91276675,527.49854,571.4462,0.859353,506.3958,579.8743,0.7540524,500.19684,558.4417,0.99235386,511.18918,602.8893,0.728792,458.19577,596.19165,1,403.90808,604.69855,0.92138124,259.90298,526.30164,0.8262951
"460",582.7869,556.2866,0.96443826,534.69214,556.82904,0.8717622,539.41187,584.7987,0.90652347,527.49854,572.384,0.85646904,506.3958,580.5895,0.7600339,499.83188,559.3516,0.96817166,511.18918,602.89386,0.7290725,458.53333,598.40753,1,404.7409,607.38794,0.8854503,260.59967,526.30164,0.8421411
"461",582.7869,556.01404,0.97563887,534.69214,556.77435,0.87021327,539.58405,584.68585,0.9202708,527.49854,572.384,0.86553794,506.2852,580.9715,0.7571342,499.76382,559.3516,0.9656299,511.18918,602.96893,0.724777,458.53333,598.40753,1,404.9712,607.38794,0.89494246,260.59967,526.30164,0.8856998
"462",582.6416,555.79877,0.97212327,534.69214,556.77435,0.8689966,539.9807,584.68585,0.9288147,527.5893,572.384,0.8599179,506.19308,580.9715,0.75370437,499.64804,559.3516,0.961953,511.3737,602.96893,0.7380743,458.8228,598.40753,1,405.09293,607.38794,0.9009168,261.37314,525.3951,0.8595883
"463",582.6416,555.79877,0.97558844,535.02985,556.3586,0.8663774,539.9807,584.30304,0.9347711,527.7061,572.0656,0.8526191,506.2852,580.9715,0.7506211,499.64804,559.18396,0.97218484,511.39273,602.8893,0.7376643,458.88953,598.12933,1,405.60272,606.93353,0.89804685,261.37314,524.48773,0.9352806
"464",582.81323,555.79877,0.9622989,535.1332,556.0855,0.87133557,540.258,584.23065,0.92553407,527.75684,571.90814,0.8616904,506.36673,580.8438,0.76074106,499.80215,558.938,0.9808266,511.6342,602.70123,0.73326194,459.54926,597.9192,1,405.8476,606.20496,0.9225537,262.5193,523.611,0.88957316
"465",584.11884,556.27747,0.97823614,535.1788,556.0855,0.8766726,540.45105,584.23065,0.88864434,527.86975,571.489,0.85549736,506.36673,580.6531,0.7723903,499.80215,558.6319,0.9893626,511.70093,602.48596,0.73190707,460.39697,597.5244,1,405.99673,605.87506,0.9555126,261.7831,522.4133,0.8924855
"466",585.9081,557.04297,0.9954876,538.22156,556.0855,0.8773142,541.45447,584.30304,0.88237125,530.65515,571.1369,0.87530315,507.8318,580.1653,0.7875267,500.76346,557.8246,0.9690663,514.33154,602.48596,0.7392867,461.2864,597.3188,1,406.4418,605.87506,0.9480399,262.1763,521.4177,0.8598883
"467",590.5013,559.1281,0.96299154,542.7238,556.2228,0.9884532,546.26855,584.4921,0.8957047,533.74414,571.1369,0.8493966,510.43713,580.1653,0.778414,503.93207,557.594,1,516.73676,602.48596,0.7407328,463.8006,597.3188,1,408.11426,605.87506,0.9259337,262.1763,521.4177,0.85842043
"468",595.1084,561.8169,1,547.25757,557.31433,0.9034978,547.06116,585.5415,0.8821071,538.0718,571.1369,0.87770057,514.2522,579.2691,0.7905523,508.46857,556.62683,1,520.32446,602.62506,0.7442677,464.8939,597.3188,1,409.68713,606.41895,0.8919149,263.67157,522.4133,0.83528453
"469",601.0132,562.57434,0.9742737,551.7956,558.72974,0.8410599,552.95654,586.44434,0.8829376,542.6371,574.25696,0.8660907,519.4298,579.2691,0.7461312,514.62024,556.62683,0.86696035,524.73535,603.9428,0.8138323,470.17844,597.70874,0.999856,411.4156,607.47253,0.92204577,263.67157,524.22437,0.8606804
"470",607.1954,563.9964,0.9552565,559.59174,559.7969,0.86760855,562.7891,587.5383,0.95089376,551.5495,574.4376,0.8640375,526.91174,580.6823,0.76804197,521.0656,557.594,0.9561818,530.09155,604.5312,0.75994575,474.10913,600.21075,0.9601497,414.44067,607.47253,0.91316855,266.70956,527.7574,0.87709326
"471",611.1634,565.7302,1,563.92035,561.51935,0.9583967,566.23254,589.4428,0.90909564,555.3543,575.8239,0.88867325,532.69147,581.5483,0.7649879,526.36957,558.0059,0.8731122,536.03784,605.88367,0.75244546,482.0296,602.0931,0.8682102,418.54822,607.47253,0.9012054,266.70956,534.8972,0.8371986
"472",617.035,568.0595,1,567.41205,562.5528,0.946618,571.87427,590.7341,0.9107941,560.13934,577.49744,0.9155327,539.03,583.43396,0.721295,534.498,558.191,0.7823255,541.6536,605.88367,0.7659615,487.30762,605.05945,0.8753594,422.17438,605.3429,0.9492767,266.92957,540.8881,0.75769794
"473",621.53345,568.0595,0.9662948,573.4617,563.24384,0.8996234,577.6111,590.7341,0.98006797,565.85815,577.49744,0.9351256,545.4552,583.43396,0.7710457,541.4974,559.1235,0.8163809,547.3756,605.88367,0.6660556,492.78192,605.05945,0.7923094,426.65857,603.59033,0.9460098,268.13806,545.54407,0.28385082
"474",627.5431,568.0595,0.9223601,582.1578,563.24384,0.9780767,586.37213,590.7341,0.9337733,576.31433,577.49744,0.899371,557.46106,583.43396,0.7742029,552.839,559.1235,0.7273441,557.1242,604.989,0.64139295,502.28653,605.05945,0.83291596,433.4115,599.2749,0.91228545,269.52505,565.91656,0.2109161
"475",638.12103,567.4199,0.983266,591.4236,563.24384,0.902273,594.86475,589.11066,1,584.6389,576.68304,0.91784847,562.8445,582.46277,0.77492994,559.8509,558.191,0.848078,564.50653,603.73535,0.69307804,513.74414,600.96265,0.8058595,438.29855,596.1979,0.94715273,275.63855,572.2419,0.55148596
"476",648.7497,564.721,0.9783134,604.1197,559.96155,0.8671555,606.9688,585.9468,0.8600023,597.7416,572.85333,0.91572046,575.9319,575.5507,0.733734,574.0939,556.6917,0.7903736,576.67474,599.8238,0.82452893,521.191,593.02,0.92104346,443.43954,594.76855,0.9932356,277.18463,573.1023,0.62841296
"477",658.71906,564.721,1,614.1761,558.2518,0.833025,616.2266,584.8405,0.88255745,606.91284,570.80383,0.9011085,584.06226,571.7939,0.77209234,580.3921,551.5074,0.7924537,583.4865,598.74194,0.8807115,531.57904,586.2297,0.8204046,450.7492,591.70276,0.9095324,277.18463,573.1023,0.6712108
"478",668.97833,564.721,1,623.5559,557.94855,0.87724423,625.6912,584.8405,0.9323167,615.1035,570.80383,0.8859656,592.08356,571.7939,0.72765136,589.2114,551.5074,0.88275033,591.6603,598.0022,0.88942665,538.79785,580.94495,0.9083712,457.7245,591.2605,0.96483314,285.40323,573.1023,0.7196057
"479",677.87964,565.74805,0.9833891,632.10175,557.94855,0.77445656,634.71783,584.8405,0.8741673,624.3233,570.80383,0.9044936,602.35187,571.7939,0.76109016,598.52716,551.12885,0.8244337,601.8213,597.8054,0.9334369,550.82227,578.5681,0.9534922,467.7177,590.1468,0.952152,290.54315,573.1023,0.78003925
"480",686.5753,567.62994,0.96184343,641.72784,558.2518,0.8964769,641.16113,587.0747,0.9454274,631.62775,571.31885,0.90884936,611.0144,571.93256,0.7294111,608.9348,551.12885,0.85339636,611.38306,597.6483,0.92178905,559.7543,577.7077,0.85679054,479.19608,590.1468,0.8924342,303.34583,573.40424,0.8460342
"481",697.1231,569.49615,1,651.46967,559.67816,0.8304051,652.80963,587.0747,0.8775092,643.41223,571.5091,0.9438956,621.68555,571.93256,0.73179394,619.7079,551.0549,0.8890454,621.80493,597.6483,0.88669705,569.9228,577.7077,0.78058845,493.413,590.1468,0.9183798,318.3456,573.40424,0.8070077
"482",708.6237,569.7113,0.969052,664.3574,559.7228,0.844545,666.5491,587.8636,0.8900441,657.06476,572.3712,0.9382241,637.1244,572.66754,0.7319727,634.2732,551.72906,0.86493134,636.5906,597.53986,0.9149258,585.3304,577.7077,0.8732212,507.6736,592.7366,0.9426011,331.88107,576.5781,0.8090244
"483",723.342,570.9734,1,679.4794,559.881,0.846261,680.514,587.8636,0.86211026,671.4486,572.7289,0.9240485,653.1541,572.79315,0.69897926,649.2386,551.9336,0.7095969,650.8353,597.53986,0.91578734,601.048,581.0603,0.8512117,520.3508,592.7366,0.995874,344.97913,585.9167,0.65115947
"484",737.9397,575.8018,0.97272617,693.48883,562.59955,0.94083714,692.6349,589.1063,0.94514954,684.8193,574.2092,0.93195194,666.4859,573.1187,0.7302501,663.3101,553.7285,0.747099,662.2017,597.6483,0.93176657,613.06836,584.7775,0.71597725,530.0035,592.7366,0.9402723,353.5761,592.3053,0.7646956
"485",748.76117,579.0779,1,702.6482,563.5255,0.8925934,701.0248,590.8382,0.88288516,691.84436,575.6451,0.9102919,669.46735,577.6267,0.7671166,670.89856,555.9348,0.73094743,670.834,598.8646,0.816041,621.5182,585.8777,0.69982046,539.1367,588.507,0.96805143,362.4734,598.1598,0.6249861
"486",759.15906,580.57446,0.9585311,712.3234,564.43115,0.827715,712.3239,591.35394,0.9232501,703.3437,576.328,0.8659167,683.1806,577.6267,0.799838,683.5886,555.9348,0.74760467,680.4825,598.8646,0.8024299,630.0228,585.8777,0.7925548,552.1032,581.4256,0.9419216,374.1363,598.5972,0.68106395
"487",770.13806,583.55396,0.9237974,724.8251,565.76825,0.9000958,722.8208,592.65375,0.9808239,714.8625,576.7464,0.89482194,693.1653,577.6267,0.8667894,696.79156,555.9348,0.74905723,690.91626,598.8646,0.8284994,640.7191,585.8777,0.82538146,563.257,575.1903,0.90735203,389.09018,598.5972,0.6966314
"488",781.93036,584.1932,0.9032486,736.8613,566.0313,0.9138955,733.42316,593.44275,0.88544476,725.3232,577.7511,0.9381296,704.5236,575.41425,0.80629706,709.57916,553.6189,0.75096804,700.3689,599.1604,0.8521092,653.2979,577.46405,0.70611805,570.56537,571.28503,0.98916656,397.39923,598.5972,0.6752141
"489",794.58496,584.8588,0.9386725,750.1845,566.5439,0.8453829,746.94183,593.60004,0.9149554,739.406,578.0276,0.92136776,718.53235,575.41425,0.79750437,722.3764,553.6189,0.7711675,713.09076,599.4642,0.86563194,665.90576,573.32733,0.7988562,580.63055,569.56866,1,404.1443,594.3324,0.7360143
"490",804.6273,584.9963,1,759.5716,567.13104,0.8245388,757.5168,594.7955,0.9867561,750.17773,578.8933,0.909927,730.9811,575.41425,0.76112247,732.9987,553.6189,0.86192524,724.06854,599.4642,0.9113127,675.9249,569.5348,0.89412874,586.64435,569.56866,1,419.41367,588.26245,0.85223997
"491",813.76495,586.6266,0.9914126,769.2327,567.6172,0.8445431,765.6405,595.847,0.97243774,759.668,580.04004,0.91882145,739.12573,576.2162,0.7528151,740.4407,554.8625,0.8796676,732.9436,600.89075,0.8040433,682.2253,569.5348,0.87773734,598.0008,569.56866,1,430.66565,574.36676,0.85628647
"492",821.1031,586.8327,1,775.2461,570.6225,0.8176832,772.2885,599.1497,0.9441782,765.03235,583.3103,0.9308362,746.579,578.2265,0.75809777,748.5255,557.05945,0.8946033,739.78815,602.6377,0.89129984,691.71985,569.5348,0.87192875,607.9342,571.304,0.9655656,435.2523,561.0969,0.81127435
"493",829.4392,591.5626,0.7558538,781.668,574.4468,0.8046628,779.1559,601.45685,0.86894834,771.69946,585.1546,0.923144,751.6303,582.11554,0.8049092,755.3409,560.98596,0.8281658,747.8334,605.85486,0.8505388,701.1523,574.57764,0.80056375,619.85754,575.54535,0.94706595,445.33246,552.0335,0.79318076
"494",833.6047,592.798,0.831901,789.9504,576.2677,0.8564699,787.30457,603.6584,0.943305,780.9346,587.2371,0.9729635,761.1078,584.8642,0.81752294,762.8621,562.9918,0.78276,757.1763,607.84265,0.9071908,711.2748,580.41565,0.8397121,630.4991,579.72955,0.9759871,459.76553,549.5571,0.81511503
"495",838.0146,594.27856,0.8143197,795.4589,576.8457,0.87335604,795.7074,604.9484,0.9126219,785.939,588.07385,0.90291923,768.04236,587.7645,0.7312885,766.8354,566.89557,0.78230304,766.7279,611.8681,0.9116386,719.07623,589.37396,0.774988,636.6496,583.725,1,470.40073,549.5571,0.8072199
"496",841.4494,596.105,0.75545067,795.47876,577.16473,0.9260633,795.9669,604.994,0.90395135,786.32074,588.2307,0.9202503,769.0144,588.2987,0.7088475,768.4533,568.6323,0.7293598,770.8185,614.32,0.9444662,719.07623,595.77405,0.9239916,642.98456,583.725,0.9922321,475.11728,549.5571,0.9417672
"497",843.60944,596.53503,0.73502403,795.53143,577.16473,0.8665956,795.9669,605.25134,0.8814383,786.3208,588.43463,0.90639853,769.0144,590.8941,0.8193576,768.4533,569.67474,0.78341955,770.8185,615.3048,0.9174623,719.07623,598.2103,0.798349,648.97406,583.725,0.9901029,481.0548,554.9978,0.8734321
"498",844.09,599.32153,0.79898465,795.53143,577.16473,0.84820503,795.9669,606.6243,0.8597607,786.3208,590.42316,0.8657804,769.0144,590.8941,0.8451622,768.7339,570.70825,0.8184147,770.8185,616.4318,0.8426682,718.7241,598.2103,0.8591373,652.5958,583.0057,0.9780991,482.91568,558.5596,0.9120738
"499",844.09,600.92334,0.8244219,795.47876,576.8457,0.8335049,794.73474,606.6243,0.8654086,786.32074,590.42316,0.8459588,768.91766,590.8941,0.80735064,768.4533,570.70825,0.85536796,770.19086,616.4318,0.83581674,717.8531,598.2103,0.9794105,654.30225,580.11475,0.9503674,483.35382,563.5279,0.87004644
